n,noise,hotstuff_factor,qmc_factor,extra_transcript_ms,p_commit,hotstuff_latency_ms,qmc_expected_latency_ms,qmc_faster,advantage_ms
4,0.75,0.7,1.3,6.0,0.9437666666666666,10.5735,18.632995883333336,False,-8.059495883333337
4,0.75,0.7,1.3,8.0,0.9437666666666666,10.5735,20.632995883333336,False,-10.059495883333337
4,0.75,0.85,0.7,0.0,0.9437666666666666,12.83925,7.222383758333334,True,5.616866241666666
4,0.75,0.85,0.7,2.0,0.9437666666666666,12.83925,9.222383758333333,True,3.616866241666667
4,0.75,0.85,0.7,4.0,0.9437666666666666,12.83925,11.222383758333333,True,1.616866241666667
4,0.75,0.85,0.7,6.0,0.9437666666666666,12.83925,13.222383758333333,False,-0.38313375833333296
4,0.75,0.85,0.7,8.0,0.9437666666666666,12.83925,15.222383758333333,False,-2.383133758333333
4,0.75,0.85,0.85,0.0,0.9437666666666666,12.83925,8.606889458333335,True,4.232360541666665
4,0.75,0.85,0.85,2.0,0.9437666666666666,12.83925,10.606889458333335,True,2.232360541666665
4,0.75,0.85,0.85,4.0,0.9437666666666666,12.83925,12.606889458333335,True,0.2323605416666652
4,0.75,0.85,0.85,6.0,0.9437666666666666,12.83925,14.606889458333335,False,-1.7676394583333348
4,0.75,0.85,0.85,8.0,0.9437666666666666,12.83925,16.606889458333335,False,-3.767639458333335
4,0.75,0.85,1.0,0.0,0.9437666666666666,12.83925,9.991395158333335,True,2.847854841666665
4,0.75,0.85,1.0,2.0,0.9437666666666666,12.83925,11.991395158333335,True,0.8478548416666651
4,0.75,0.85,1.0,4.0,0.9437666666666666,12.83925,13.991395158333335,False,-1.1521451583333349
4,0.75,0.85,1.0,6.0,0.9437666666666666,12.83925,15.991395158333335,False,-3.152145158333335
4,0.75,0.85,1.0,8.0,0.9437666666666666,12.83925,17.991395158333333,False,-5.152145158333333
4,0.75,0.85,1.15,0.0,0.9437666666666666,12.83925,11.375900858333335,True,1.463349141666665
4,0.75,0.85,1.15,2.0,0.9437666666666666,12.83925,13.375900858333335,False,-0.5366508583333349
4,0.75,0.85,1.15,4.0,0.9437666666666666,12.83925,15.375900858333335,False,-2.536650858333335
4,0.75,0.85,1.15,6.0,0.9437666666666666,12.83925,17.375900858333335,False,-4.536650858333335
4,0.75,0.85,1.15,8.0,0.9437666666666666,12.83925,19.375900858333335,False,-6.536650858333335
4,0.75,0.85,1.3,0.0,0.9437666666666666,12.83925,12.760406558333337,True,0.07884344166666324
4,0.75,0.85,1.3,2.0,0.9437666666666666,12.83925,14.760406558333337,False,-1.9211565583333368
4,0.75,0.85,1.3,4.0,0.9437666666666666,12.83925,16.760406558333337,False,-3.9211565583333368
4,0.75,0.85,1.3,6.0,0.9437666666666666,12.83925,18.760406558333337,False,-5.921156558333337
4,0.75,0.85,1.3,8.0,0.9437666666666666,12.83925,20.760406558333337,False,-7.921156558333337
4,0.75,1.0,0.7,0.0,0.9437666666666666,15.105,7.349794433333334,True,7.755205566666667
4,0.75,1.0,0.7,2.0,0.9437666666666666,15.105,9.349794433333333,True,5.7552055666666675
4,0.75,1.0,0.7,4.0,0.9437666666666666,15.105,11.349794433333333,True,3.7552055666666675
4,0.75,1.0,0.7,6.0,0.9437666666666666,15.105,13.349794433333333,True,1.7552055666666675
4,0.75,1.0,0.7,8.0,0.9437666666666666,15.105,15.349794433333333,False,-0.2447944333333325
4,0.75,1.0,0.85,0.0,0.9437666666666666,15.105,8.734300133333335,True,6.370699866666666
4,0.75,1.0,0.85,2.0,0.9437666666666666,15.105,10.734300133333335,True,4.370699866666666
4,0.75,1.0,0.85,4.0,0.9437666666666666,15.105,12.734300133333335,True,2.3706998666666657
